rank	count	USI
1=	1	00098941
1=	1	00098942
1=	1	00098943
1=	1	00098944
1=	1	00098945
1=	1	00098946
1=	1	00098947
1=	1	00098948
1=	1	00098949
1=	1	00098950
1=	1	00099086
1=	1	00099087
1=	1	00099088
1=	1	00099089
1=	1	00099090
1=	1	00099091
1=	1	00099092
1=	1	00099093
1=	1	00099094
1=	1	00099190
1=	1	00099191
1=	1	00099192
1=	1	00099193
1=	1	00099194
1=	1	00099195
1=	1	00099196
1=	1	00099197
1=	1	00099198
1=	1	00099199
1=	1	00099200
1=	1	00099201
1=	1	00099202
1=	1	00099203
1=	1	00099204
1=	1	00099205
1=	1	00099206
1=	1	00099207
1=	1	00099208
1=	1	00099209
1=	1	00099210
1=	1	00099211
1=	1	00099212
1=	1	00099213
1=	1	00099214
1=	1	00099215
1=	1	00099216
1=	1	00099217
1=	1	00099218
1=	1	00099219
1=	1	00099220
1=	1	00099221
1=	1	00099222
1=	1	00099223
1=	1	00099224
1=	1	00099225
1=	1	00099226
1=	1	00099227
1=	1	00099228
1=	1	00099229
1=	1	00099230
1=	1	00099231
1=	1	00099232
1=	1	00099233
1=	1	00099234
1=	1	00099235
1=	1	00099236
1=	1	00099237
1=	1	00099238
1=	1	00099239
1=	1	00099240
1=	1	00099241
1=	1	00099242
1=	1	00099243
1=	1	00099244
1=	1	00099245
1=	1	00099246
1=	1	00099247
1=	1	00099248
1=	1	00099249
1=	1	00099250
1=	1	00099251
1=	1	00099252
1=	1	00099253
1=	1	00099254
1=	1	00099255
1=	1	00099256
1=	1	00099257
1=	1	00099258
1=	1	00099259
1=	1	00099260
1=	1	00099261
1=	1	00099262
1=	1	00099263
1=	1	00099264
1=	1	00099265
1=	1	00099266
1=	1	00099267
1=	1	00099268
1=	1	00099269
1=	1	00099270
1=	1	00099271
1=	1	00099272
1=	1	00099273
1=	1	00099274
1=	1	00099275
1=	1	00099276
1=	1	00099277
1=	1	00099278
1=	1	00099279
1=	1	00099280
1=	1	00099281
1=	1	00099282
1=	1	00099283
1=	1	00099284
1=	1	00099285
1=	1	00099286
1=	1	00099287
1=	1	00099288
1=	1	00099289
1=	1	00099290
1=	1	00099291
1=	1	00099292
1=	1	00099293
1=	1	00099294
1=	1	00099295
1=	1	00099296
1=	1	00099298
1=	1	00099299
1=	1	00099300
1=	1	00099301
1=	1	00099302
1=	1	00099303
1=	1	00099304
1=	1	00099305
1=	1	00099306
1=	1	00099307
1=	1	00099308
1=	1	00099309
1=	1	00099310
1=	1	00099311
1=	1	00099312
1=	1	00099313
1=	1	00099314
1=	1	00099315
1=	1	00099316
1=	1	00099317
1=	1	00099318
1=	1	00099319
1=	1	00099320
1=	1	00099321
1=	1	00099322
1=	1	00099323
1=	1	00099324
1=	1	00099326
1=	1	00099327
1=	1	00099329
1=	1	00099330
1=	1	00099331
1=	1	00099332
1=	1	00099333
1=	1	00099334
1=	1	00099335
1=	1	00099336
1=	1	00099337
1=	1	00099338
1=	1	00099339
1=	1	00099340
1=	1	00099341
1=	1	00099342
1=	1	00099343
1=	1	00099344
1=	1	00099345
1=	1	00099347
1=	1	00099350
1=	1	00099351
1=	1	00099352
1=	1	00099353
1=	1	00099354
1=	1	00099355
1=	1	00099356
1=	1	00099357
1=	1	00099358
1=	1	00099359
1=	1	00099360
1=	1	00099361
1=	1	00099362
1=	1	00099363
1=	1	00099364
1=	1	00099365
1=	1	00099366
1=	1	00099367
1=	1	00099368
1=	1	00099369
1=	1	00099370
1=	1	00099371
1=	1	00099372
1=	1	00099373
1=	1	00099374
1=	1	00099375
1=	1	00099376
1=	1	00099377
1=	1	00099378
1=	1	00099379
1=	1	00099380
1=	1	00099381
1=	1	00099382
1=	1	00099383
1=	1	00099388
1=	1	00099389
1=	1	00099390
1=	1	00099391
1=	1	00099392
1=	1	00099393
1=	1	00099394
1=	1	00099395
1=	1	00099396
1=	1	00099397
1=	1	00099398
1=	1	00099400
1=	1	00099401
1=	1	00099402
1=	1	00099403
1=	1	00099409
1=	1	00099410
1=	1	00099411
1=	1	00099412
1=	1	00099413
1=	1	00099414
1=	1	00099415
1=	1	00099416
1=	1	00099417
1=	1	00099418
1=	1	00099419
1=	1	00099420
1=	1	00099421
1=	1	00099422
1=	1	00099423
1=	1	00099424
1=	1	00099425
1=	1	00099426
1=	1	00099427
1=	1	00099428
1=	1	00099429
1=	1	00099430
1=	1	00099431
1=	1	00099432
1=	1	00099433
1=	1	00099434
1=	1	00099435
1=	1	00099436
1=	1	00099437
1=	1	00099438
1=	1	00099439
1=	1	00099440
1=	1	00099441
1=	1	00099442
1=	1	00099443
1=	1	00099444
1=	1	00099445
1=	1	00099446
1=	1	00099447
1=	1	00099448
1=	1	00099449
1=	1	00099450
1=	1	00099451
1=	1	00099452
1=	1	00099453
1=	1	00099454
1=	1	00099455
1=	1	00099456
1=	1	00099457
1=	1	00099458
1=	1	00099459
1=	1	00099460
1=	1	00099461
1=	1	00099462
1=	1	00099463
1=	1	00099464
1=	1	00099465
1=	1	00099466
1=	1	00099467
1=	1	00099468
1=	1	00099469
1=	1	00099470
1=	1	00099471
1=	1	00099472
1=	1	00099473
1=	1	00099474
1=	1	00099475
1=	1	00099476
1=	1	00099477
1=	1	00099478
1=	1	00099479
1=	1	00099480
1=	1	00099481
1=	1	00099482
1=	1	00099483
1=	1	00099484
1=	1	00099485
1=	1	00099486
1=	1	00099487
1=	1	00099488
1=	1	00099489
1=	1	00099490
1=	1	00099491
1=	1	00099492
1=	1	00099493
1=	1	00099494
1=	1	00099495
1=	1	00099496
1=	1	00099497
1=	1	00099498
1=	1	00099499
1=	1	00099500
1=	1	00099501
1=	1	00099502
1=	1	00099503
1=	1	00099504
1=	1	00099508
1=	1	00099509
1=	1	00099510
1=	1	00099511
1=	1	00099512
1=	1	00099513
1=	1	00099514
1=	1	00099515
1=	1	00099516
1=	1	00099517
1=	1	00099518
1=	1	00099519
1=	1	00099520
1=	1	00099521
1=	1	00099522
1=	1	00099523
1=	1	00099524
1=	1	00099525
1=	1	00099526
1=	1	00099527
1=	1	00099528
1=	1	00099529
1=	1	00099530
1=	1	00099531
1=	1	00099532
1=	1	00099533
1=	1	00099534
1=	1	00099535
1=	1	00099536
1=	1	00099537
1=	1	00099538
1=	1	00099539
1=	1	00099540
1=	1	00099541
1=	1	00099542
1=	1	00099543
1=	1	00099544
1=	1	00099545
1=	1	00099546
1=	1	00099547
1=	1	00099548
1=	1	00099549
1=	1	00099550
1=	1	00099551
1=	1	00099552
1=	1	00099553
1=	1	00099554
1=	1	00099555
1=	1	00099556
1=	1	00099557
1=	1	00099558
1=	1	00099559
1=	1	00099560
1=	1	00099561
1=	1	00099562
1=	1	00099563
1=	1	00099564
1=	1	00099565
1=	1	00099566
1=	1	00099567
1=	1	00099568
1=	1	00099569
1=	1	00099570
1=	1	00099571
1=	1	00099572
1=	1	00099574
1=	1	00099575
1=	1	00099576
1=	1	00099577
1=	1	00099578
1=	1	00099579
1=	1	00099580
1=	1	00099581
1=	1	00099582
1=	1	00099583
1=	1	00099584
1=	1	00099585
1=	1	00099586
1=	1	00099587
1=	1	00099588
1=	1	00099589
1=	1	00099590
1=	1	00099591
1=	1	00099592
1=	1	00099593
1=	1	00099594
1=	1	00099595
1=	1	00099596
1=	1	00099597
1=	1	00099598
1=	1	00099599
1=	1	00099601
1=	1	00099602
1=	1	00099603
1=	1	00099604
1=	1	00099605
1=	1	00099606
1=	1	00099607
1=	1	00099608
1=	1	00099609
1=	1	00099712
1=	1	00101992
1=	1	00101993
1=	1	00101994
1=	1	00101995
1=	1	00101996
1=	1	00101997
1=	1	00101998
1=	1	00101999
1=	1	00102000
1=	1	00102001
1=	1	00102002
1=	1	00102003
1=	1	00102004
1=	1	00102005
1=	1	00102006
1=	1	00102007
1=	1	00102008
1=	1	00102009
1=	1	00102010
1=	1	00102011
1=	1	00102012
1=	1	00102013
1=	1	00102014
1=	1	00102015
1=	1	00102016
1=	1	00102017
1=	1	00102018
1=	1	00102019
1=	1	00102020
1=	1	00102021
1=	1	00102022
1=	1	00102023
1=	1	00102024
1=	1	00102025
1=	1	00102026
1=	1	00102027
1=	1	00102028
1=	1	00102029
1=	1	00102030
1=	1	00102031
1=	1	00102032
1=	1	00102033
1=	1	00102034
1=	1	00102035
1=	1	00102036
1=	1	00102037
1=	1	00103098
1=	1	00103099
1=	1	00103100
1=	1	00103101
1=	1	00103102
1=	1	00103103
1=	1	00103104
1=	1	00103105
1=	1	00103106
1=	1	00103107
1=	1	00103108
1=	1	00103109
1=	1	00103110
1=	1	00103111
1=	1	00103112
1=	1	00103113
1=	1	00103114
1=	1	00103115
1=	1	00103116
1=	1	00103117
1=	1	00103118
1=	1	00103119
1=	1	00103120
1=	1	00103121
1=	1	00103122
1=	1	00103123
1=	1	00103124
1=	1	00103125
1=	1	00103126
1=	1	00103127
1=	1	00103128
1=	1	00108512
1=	1	00108513
1=	1	00108516
1=	1	00108517
1=	1	00108518
1=	1	00108519
1=	1	00108520
1=	1	00108521
1=	1	00108522
1=	1	00108523
1=	1	00108524
1=	1	00108525
1=	1	00108526
1=	1	00108527
1=	1	00108528
1=	1	00108529
1=	1	00108530
1=	1	00108531
1=	1	00108532
1=	1	00108533
1=	1	00108534
1=	1	00108535
1=	1	00108536
1=	1	00108537
1=	1	00108538
1=	1	00108539
1=	1	00108540
1=	1	00108541
1=	1	00108542
1=	1	00108543
1=	1	00108544
1=	1	00108545
1=	1	00108546
1=	1	00108547
1=	1	00108548
1=	1	00108549
1=	1	00108550
1=	1	00108551
1=	1	00108552
1=	1	00108553
1=	1	00108554
1=	1	00108555
1=	1	00108556
1=	1	00108557
1=	1	00108558
1=	1	00108559
1=	1	00108560
1=	1	00108561
1=	1	00108562
1=	1	00108563
1=	1	00108564
1=	1	00108565
1=	1	00108566
1=	1	00108567
1=	1	00108568
1=	1	00108569
1=	1	00108570
1=	1	00108571
1=	1	00108572
1=	1	00108573
1=	1	00108574
1=	1	00108575
1=	1	00108576
1=	1	00108577
1=	1	00108578
1=	1	00108579
1=	1	00108580
1=	1	00108581
1=	1	00108582
1=	1	00108583
1=	1	00108584
1=	1	00108585
1=	1	00108586
1=	1	00108587
1=	1	00108588
1=	1	00108589
1=	1	00108590
1=	1	00108591
1=	1	00108592
1=	1	00108593
1=	1	00108594
1=	1	00108600
1=	1	00108601
1=	1	00108602
1=	1	00109986
1=	1	00109987
1=	1	00109988
1=	1	00109989
1=	1	00109990
1=	1	00109991
1=	1	00109992
1=	1	00109993
1=	1	00109994
1=	1	00109995
1=	1	00109996
1=	1	00109997
1=	1	00109998
1=	1	00109999
1=	1	00110000
1=	1	00110001
1=	1	00110002
1=	1	00110003
1=	1	00110004
1=	1	00110005
1=	1	00110006
1=	1	00110007
1=	1	00110008
1=	1	00110009
1=	1	00110010
1=	1	00110011
1=	1	00110012
1=	1	00110013
1=	1	00110014
1=	1	00110015
1=	1	00110016
1=	1	00110017
1=	1	00110018
1=	1	00110019
1=	1	00110020
1=	1	00110021
1=	1	00110022
1=	1	00110023
1=	1	00110024
1=	1	00110025
1=	1	00110026
1=	1	00110027
1=	1	00110028
1=	1	00110029
1=	1	00110030
1=	1	00110031
1=	1	00110032
1=	1	00110033
1=	1	00110034
1=	1	00110035
1=	1	00110036
1=	1	00110037
1=	1	00110038
1=	1	00110039
1=	1	00110040
1=	1	00110041
1=	1	00110042
1=	1	00110043
1=	1	00110044
1=	1	00110045
1=	1	00110046
1=	1	00110047
1=	1	00110048
1=	1	00110049
1=	1	00110050
1=	1	00110051
1=	1	00110052
1=	1	00110053
1=	1	00110054
1=	1	00110055
1=	1	00110056
1=	1	00110057
1=	1	00110058
1=	1	00110059
1=	1	00110060
1=	1	00110061
1=	1	00110062
1=	1	00110063
1=	1	00110064
1=	1	00110065
1=	1	00110066
1=	1	00110067
1=	1	00110068
1=	1	00110069
1=	1	00110070
1=	1	00110071
1=	1	00110072
1=	1	00110073
1=	1	00110074
1=	1	00110075
1=	1	00110076
1=	1	00110077
1=	1	00110078
1=	1	00110079
1=	1	00110080
1=	1	00110081
1=	1	00110082
1=	1	00110083
1=	1	00110084
1=	1	00110085
1=	1	00110086
1=	1	00110087
1=	1	00110088
1=	1	00110089
1=	1	00110090
1=	1	00110091
1=	1	00110092
1=	1	00110093
1=	1	00110094
1=	1	00110095
1=	1	00110096
1=	1	00110097
1=	1	00110098
1=	1	00110099
1=	1	00110100
1=	1	00110101
1=	1	00110102
1=	1	00110103
1=	1	00110104
1=	1	00110105
1=	1	00110106
1=	1	00110107
1=	1	00110116
1=	1	00110117
1=	1	00110118
1=	1	00110119
1=	1	00110120
1=	1	00110121
1=	1	00110122
1=	1	00110123
1=	1	00110124
1=	1	00110125
1=	1	00110126
1=	1	00110127
1=	1	00110128
1=	1	00110129
1=	1	00110130
1=	1	00110131
1=	1	00110132
1=	1	00110133
1=	1	00110134
1=	1	00110135
1=	1	00110136
1=	1	00110137
1=	1	00110138
1=	1	00110139
1=	1	00110140
1=	1	00110141
1=	1	00110142
1=	1	00110143
1=	1	00110144
1=	1	00110145
1=	1	00110146
1=	1	00110147
1=	1	00110148
1=	1	00110149
1=	1	00110150
1=	1	00110151
1=	1	00110152
1=	1	00110153
1=	1	00110154
1=	1	00110155
1=	1	00110156
1=	1	00110157
1=	1	00110158
1=	1	00110159
1=	1	00110160
1=	1	00110161
1=	1	00110162
1=	1	00110163
1=	1	00110164
1=	1	00110165
1=	1	00110166
1=	1	00110167
1=	1	00110168
1=	1	00110169
1=	1	00110170
1=	1	00110171
1=	1	00110172
1=	1	00110173
1=	1	00110174
1=	1	00110175
1=	1	00110176
1=	1	00110177
1=	1	00110178
1=	1	00110179
1=	1	00110180
1=	1	00110181
1=	1	00110182
1=	1	00110183
1=	1	00110184
1=	1	00110185
1=	1	00110186
1=	1	00110187
1=	1	00110188
1=	1	00110189
1=	1	00110190
1=	1	00110191
1=	1	00110192
1=	1	00110193
1=	1	00110194
1=	1	00110195
1=	1	00110196
1=	1	00110197
1=	1	00110198
1=	1	00110199
1=	1	00110200
1=	1	00110201
1=	1	00110202
1=	1	00110203
1=	1	00110204
1=	1	00110205
1=	1	00110206
1=	1	00110207
1=	1	00110208
1=	1	00110209
1=	1	00110210
1=	1	00110211
1=	1	00110212
1=	1	00110213
1=	1	00110214
1=	1	00110215
1=	1	00110216
1=	1	00110217
1=	1	00110218
1=	1	00110219
1=	1	00110220
1=	1	00110221
1=	1	00110222
1=	1	00110223
1=	1	00110224
1=	1	00110225
1=	1	00110226
1=	1	00110227
1=	1	00110228
1=	1	00110229
1=	1	00110230
1=	1	00110231
1=	1	00110232
1=	1	00110233
1=	1	00110234
1=	1	00110235
1=	1	00110236
1=	1	00110237
1=	1	00110238
1=	1	00110239
1=	1	00110240
1=	1	00110241
1=	1	00110242
1=	1	00110243
1=	1	00110244
1=	1	00110245
1=	1	00110246
1=	1	00110247
1=	1	00110248
1=	1	00110249
1=	1	00110250
1=	1	00110251
1=	1	00110252
1=	1	00110253
1=	1	00110254
1=	1	00110255
1=	1	00110256
1=	1	00110257
1=	1	00110258
1=	1	00110259
1=	1	00110260
1=	1	00110261
1=	1	00110262
1=	1	00110263
1=	1	00110264
1=	1	00110265
1=	1	00110266
1=	1	00110267
1=	1	00110268
1=	1	00110269
1=	1	00110270
1=	1	00110271
1=	1	00110272
1=	1	00110273
1=	1	00110274
1=	1	00110275
1=	1	00110276
1=	1	00110277
1=	1	00110278
1=	1	00110279
1=	1	00110280
1=	1	00110281
1=	1	00110282
1=	1	00110283
1=	1	00110284
1=	1	00110285
1=	1	00110286
1=	1	00110287
1=	1	00110288
1=	1	00110289
1=	1	00110290
1=	1	00110307
1=	1	00110308
1=	1	00110309
1=	1	00110310
1=	1	00110311
1=	1	00110505
1=	1	00110527
1=	1	00110528
1=	1	00110529
1=	1	00110530
1=	1	00110531
1=	1	00110532
1=	1	00110534
1=	1	00110535
1=	1	00110536
1=	1	00110537
1=	1	00110538
1=	1	00110539
1=	1	00110540
1=	1	00110541
1=	1	00110542
1=	1	00110543
1=	1	00110544
1=	1	00110545
1=	1	00110546
1=	1	00110547
1=	1	00110548
1=	1	00110549
1=	1	00110550
1=	1	00110551
1=	1	00110552
1=	1	00110553
1=	1	00110554
1=	1	00110555
1=	1	00110556
1=	1	00110557
1=	1	00110558
1=	1	00110559
1=	1	00110560
1=	1	00110561
1=	1	00110562
1=	1	00110563
1=	1	00110564
1=	1	00110565
1=	1	00110566
1=	1	00110567
1=	1	00110568
1=	1	00110569
1=	1	00110570
1=	1	00110571
1=	1	00110572
1=	1	00110573
1=	1	00110574
1=	1	00110575
1=	1	00110576
1=	1	00110577
1=	1	00110578
1=	1	00110579
1=	1	00110580
1=	1	00110581
1=	1	00110582
1=	1	00110583
1=	1	00110584
1=	1	00110585
1=	1	00110586
1=	1	00110587
1=	1	00110588
1=	1	00110589
1=	1	00110590
1=	1	00110591
1=	1	00110592
1=	1	00110593
1=	1	00110594
1=	1	00110595
1=	1	00110596
1=	1	00110597
1=	1	00110598
1=	1	00110599
1=	1	00110600
1=	1	00110601
1=	1	00110602
1=	1	00110603
1=	1	00110604
1=	1	00110605
1=	1	00110606
1=	1	00110607
1=	1	00110608
1=	1	00110609
1=	1	00110610
1=	1	00110611
1=	1	00110612
1=	1	00110613
1=	1	00110614
1=	1	00110615
1=	1	00110616
1=	1	00110617
1=	1	00110618
1=	1	00110619
1=	1	00110620
1=	1	00110621
1=	1	00110622
1=	1	00110623
1=	1	00110624
1=	1	00110625
1=	1	00110626
1=	1	00110627
1=	1	00110628
1=	1	00110629
1=	1	00110630
1=	1	00110631
1=	1	00110632
1=	1	00110633
1=	1	00110634
1=	1	00110635
1=	1	00110636
1=	1	00110637
1=	1	00110638
1=	1	00110639
1=	1	00110640
1=	1	00110641
1=	1	00110642
1=	1	00110643
1=	1	00110644
1=	1	00110645
1=	1	00110646
1=	1	00110647
1=	1	00110648
1=	1	00110649
1=	1	00110650
1=	1	00110651
1=	1	00110652
1=	1	00110653
1=	1	00110654
1=	1	00110655
1=	1	00110656
1=	1	00110657
1=	1	00110658
1=	1	00110659
1=	1	00110660
1=	1	00110661
1=	1	00110662
1=	1	00110663
1=	1	00110664
1=	1	00110665
1=	1	00110666
1=	1	00110667
1=	1	00110668
1=	1	00110669
1=	1	00110670
1=	1	00110671
1=	1	00110672
1=	1	00110673
1=	1	00110674
1=	1	00110675
1=	1	00110676
1=	1	00110677
1=	1	00110678
1=	1	00110679
1=	1	00110680
1=	1	00110681
1=	1	00110682
1=	1	00110683
1=	1	00110684
1=	1	00110685
1=	1	00110686
1=	1	00110687
1=	1	00110688
1=	1	00110689
1=	1	00110690
1=	1	00110691
1=	1	00110692
1=	1	00110693
1=	1	00110694
1=	1	00110695
1=	1	00110696
1=	1	00110697
1=	1	00110698
1=	1	00110699
1=	1	00110700
1=	1	00110701
1=	1	00110702
1=	1	00110703
1=	1	00110704
1=	1	00110705
1=	1	00110706
1=	1	00110707
1=	1	00110708
1=	1	00110709
1=	1	00110710
1=	1	00110711
1=	1	00110712
1=	1	00110713
1=	1	00110714
1=	1	00110715
1=	1	00110716
1=	1	00110717
1=	1	00110718
1=	1	00110719
1=	1	00110720
1=	1	00110721
1=	1	00110722
1=	1	00110723
1=	1	00110724
1=	1	00110725
1=	1	00110726
1=	1	00110727
1=	1	00110728
1=	1	00110729
1=	1	00110730
1=	1	00110731
1=	1	00110732
1=	1	00110733
1=	1	00110734
1=	1	00110735
1=	1	00110736
1=	1	00110737
1=	1	00110738
1=	1	00110739
1=	1	00110740
1=	1	00110741
1=	1	00110742
1=	1	00110743
1=	1	00110744
1=	1	00110745
1=	1	00110746
1=	1	00110747
1=	1	00110748
1=	1	00110749
1=	1	00110750
1=	1	00114217
1=	1	00114218
1=	1	00114219
1=	1	00114220
1=	1	00114221
1=	1	00114222
1=	1	00114223
1=	1	00114224
1=	1	00114225
1=	1	00114226
1=	1	00114227
1=	1	00114228
1=	1	00114229
1=	1	00114230
1=	1	00114231
1=	1	00114232
1=	1	00117742
1=	1	00117743
1=	1	00117744
1=	1	00119026
1=	1	00123400
1=	1	00123404
1=	1	00123405
1=	1	00123406
1=	1	00123407
1=	1	00123408
1=	1	00123409
1=	1	00123410
1=	1	00123411
1=	1	00123412
1=	1	00123413
1=	1	00123414
1=	1	00123415
1=	1	00123416
1=	1	00123417
1=	1	00123418
1=	1	00123419
1=	1	00123420
1=	1	00127093
1=	1	00127094
1=	1	00127095
1=	1	00127096
1=	1	00127097
1=	1	00127930
1=	1	00127931
1=	1	00127933
1=	1	00127934
1=	1	00127935
1=	1	00127936
1=	1	00127937
1=	1	00127938
1=	1	00127939
1=	1	00127940
1=	1	00127941
1=	1	00127942
1=	1	00127943
1=	1	00127947
1=	1	00127948
1=	1	00127949
1=	1	00127957
1=	1	00127959
1=	1	00127960
1=	1	00127968
1=	1	00127969
1=	1	00127970
1=	1	00127971
1=	1	00127972
1=	1	00128133
1=	1	00128134
1=	1	00128135
1=	1	00128136
1=	1	00128137
1=	1	00128138
1=	1	00128145
1=	1	00128146
1=	1	00128147
1=	1	00128148
1=	1	00128149
1=	1	00128150
1=	1	00128151
1=	1	00128152
1=	1	00128153
1=	1	00128154
1=	1	00128155
1=	1	00128156
1=	1	00128157
1=	1	00128158
1=	1	00128159
1=	1	00128160
1=	1	00128161
1=	1	00128162
1=	1	00128163
1=	1	00128164
1=	1	00128165
1=	1	00128166
1=	1	00128167
1=	1	00128168
1=	1	00128169
1=	1	00128170
1=	1	00128171
1=	1	00128172
1=	1	00128173
1=	1	00128174
1=	1	00128175
1=	1	00128176
1=	1	00128177
1=	1	00128178
1=	1	00128179
1=	1	00128180
1=	1	00128181
1=	1	00128182
1=	1	00128183
1=	1	00128184
1=	1	00128185
1=	1	00128186
1=	1	00128187
1=	1	00128188
1=	1	00128189
1=	1	00128190
1=	1	00128191
1=	1	00128192
1=	1	00128193
1=	1	00128194
1=	1	00128195
1=	1	00128196
1=	1	00128197
1=	1	00128198
1=	1	00128199
1=	1	00128200
1=	1	00128201
1=	1	00128202
1=	1	00128203
1=	1	00128204
1=	1	00128205
1=	1	00128206
1=	1	00128207
1=	1	00128208
1=	1	00128209
1=	1	00128210
1=	1	00128211
1=	1	00128212
1=	1	00128213
1=	1	00128214
1=	1	00128215
1=	1	00128216
1=	1	00128217
1=	1	00128218
1=	1	00128219
1=	1	00128220
1=	1	00128221
1=	1	00128222
1=	1	00128236
1=	1	00128239
1=	1	00128240
1=	1	00128241
1=	1	00128242
1=	1	00128243
1=	1	00128244
1=	1	00128245
1=	1	00128246
1=	1	00128247
1=	1	00128248
1=	1	00128249
1=	1	00128250
1=	1	00128251
1=	1	00128252
1=	1	00128253
1=	1	00128254
1=	1	00128255
1=	1	00128256
1=	1	00128257
1=	1	00128258
1=	1	00128259
1=	1	00128260
1=	1	00128261
1=	1	00128262
1=	1	00128263
1=	1	00128264
1=	1	00128265
1=	1	00128266
1=	1	00128267
1=	1	00128268
1=	1	00128269
1=	1	00128270
1=	1	00128271
1=	1	00128272
1=	1	00128273
1=	1	00128274
1=	1	00128275
1=	1	00128276
1=	1	00128277
1=	1	00128278
1=	1	00128279
1=	1	00128280
1=	1	00128281
1=	1	00128282
1=	1	00128283
1=	1	00128284
1=	1	00128285
1=	1	00128286
1=	1	00128287
1=	1	00128288
1=	1	00128289
1=	1	00128290
1=	1	00128291
1=	1	00128292
1=	1	00128293
1=	1	00128294
1=	1	00128295
1=	1	00128296
1=	1	00128297
1=	1	00128298
1=	1	00128299
1=	1	00128300
1=	1	00128301
1=	1	00128302
1=	1	00128303
1=	1	00128304
1=	1	00128305
1=	1	00128306
1=	1	00128307
1=	1	00128308
1=	1	00128309
1=	1	00128310
1=	1	00128311
1=	1	00128312
1=	1	00128313
1=	1	00128314
1=	1	00128357
1=	1	00128358
1=	1	00128359
1=	1	00128360
1=	1	00128361
1=	1	00128362
1=	1	00128363
1=	1	00128364
1=	1	00128365
1=	1	00128366
1=	1	00128367
1=	1	00128368
1=	1	00128369
1=	1	00128370
1=	1	00128371
1=	1	00128372
1=	1	00128373
1=	1	00128374
1=	1	00128375
1=	1	00128376
1=	1	00128377
1=	1	00128378
1=	1	00128379
1=	1	00128380
1=	1	00128381
1=	1	00128382
1=	1	00128383
1=	1	00128384
1=	1	00128385
1=	1	00128386
1=	1	00128387
1=	1	00128388
1=	1	00128389
1=	1	00128390
1=	1	00128391
1=	1	00128392
1=	1	00128393
1=	1	00128394
1=	1	00128395
1=	1	00128396
1=	1	00128397
1=	1	00128398
1=	1	00128399
1=	1	00128400
1=	1	00128401
1=	1	00128402
1=	1	00128403
1=	1	00128404
1=	1	00128405
1=	1	00128406
1=	1	00128407
1=	1	00128408
1=	1	00128409
1=	1	00128410
1=	1	00128411
1=	1	00128412
1=	1	00128413
1=	1	00128414
1=	1	00128415
1=	1	00128416
1=	1	00128417
1=	1	00128418
1=	1	00128419
1=	1	00128420
1=	1	00128421
1=	1	00128422
1=	1	00128423
1=	1	00128424
1=	1	00128425
1=	1	00128426
1=	1	00128427
1=	1	00128428
1=	1	00128429
1=	1	00128430
1=	1	00128431
1=	1	00128432
1=	1	00128433
1=	1	00128434
1=	1	00128435
1=	1	00128436
1=	1	00128437
1=	1	00128438
1=	1	00128439
1=	1	00128440
1=	1	00128441
1=	1	00128442
1=	1	00128443
1=	1	00128444
1=	1	00128445
1=	1	00128446
1=	1	00128447
1=	1	00128448
1=	1	00128449
1=	1	00128450
1=	1	00128451
1=	1	00128452
1=	1	00128453
1=	1	00128454
1=	1	00128455
1=	1	00128456
1=	1	00128457
1=	1	00128458
1=	1	00128459
1=	1	00128460
1=	1	00128461
1=	1	00128462
1=	1	00128463
1=	1	00128464
1=	1	00128465
1=	1	00128466
1=	1	00128467
1=	1	00128468
1=	1	00128469
1=	1	00128470
1=	1	00128471
1=	1	00128472
1=	1	00128473
1=	1	00128474
1=	1	00128475
1=	1	00128476
1=	1	00128477
1=	1	00128478
1=	1	00128479
1=	1	00128480
1=	1	00128481
1=	1	00128482
1=	1	00128483
1=	1	00128484
1=	1	00128485
1=	1	00128486
1=	1	00128487
1=	1	00128488
1=	1	00128489
1=	1	00128490
1=	1	00128491
1=	1	00128492
1=	1	00128493
1=	1	00128494
1=	1	00128495
1=	1	00128496
1=	1	00128497
1=	1	00128498
1=	1	00128499
1=	1	00128500
1=	1	00128501
1=	1	00128502
1=	1	00128503
1=	1	00128504
1=	1	00128505
1=	1	00128506
1=	1	00128507
1=	1	00128508
1=	1	00128509
1=	1	00128510
1=	1	00128511
1=	1	00128512
1=	1	00128513
1=	1	00128520
1=	1	00128521
1=	1	00128522
1=	1	00128523
1=	1	00128524
1=	1	00128525
1=	1	00128526
1=	1	00128527
1=	1	00128528
1=	1	00128529
1=	1	00128530
1=	1	00128531
1=	1	00128549
1=	1	00128550
1=	1	00128551
1=	1	00128552
1=	1	00128553
1=	1	00128554
1=	1	00128555
1=	1	00128556
1=	1	00128557
1=	1	00128558
1=	1	00128559
1=	1	00128560
1=	1	00128561
1=	1	00128562
1=	1	00128563
1=	1	00128564
1=	1	00128565
1=	1	00128566
1=	1	00128567
1=	1	00128568
1=	1	00128569
1=	1	00128570
1=	1	00128571
1=	1	00128572
1=	1	00128573
1=	1	00128574
1=	1	00128575
1=	1	00128576
1=	1	00128577
1=	1	00128578
1=	1	00128579
1=	1	00128580
1=	1	00128581
1=	1	00128582
1=	1	00128583
1=	1	00128584
1=	1	00128585
1=	1	00128586
1=	1	00128587
1=	1	00128588
1=	1	00128589
1=	1	00128590
1=	1	00128591
1=	1	00128592
1=	1	00128593
1=	1	00128594
1=	1	00128595
1=	1	00128596
1=	1	00128597
1=	1	00128598
1=	1	00128599
